"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_1.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","mean_of_ratio_deviance","diff_filter","alternative_formula","Sample1_A12-TH1-36.csv","Sample2_A12-TH1-37.csv","Sample3_A12-03_1.csv","Sample4_A12-04_1.csv","Sample5_A12-05_1.csv","Sample6_A12-06_1.csv","Sample7_A12-07_1.csv","Sample8_A12-09_1.csv","Sample9_A12-11_1.csv","Sample10_A12-12_1.csv","Sample11_A12-15_1.csv","Sample12_A12-16_1.csv","Sample13_A12-17_1.csv","Sample14_A12-18_1.csv","Sample15_A12-20_1.csv","Sample16_A12-21_1.csv","Sample17_A12-22_1.csv","Sample18_A12-24_1.csv","Sample19_A12-TH-32_1.csv","Sample20_A12-TH-35_1.csv","Sample21_A12-TH1-23_1.csv","Sample22_A12-TH1-25_1.csv","Sample23_A12-TH1-26_1.csv","Sample24_A12-TH1-27_1.csv","Sample25_A12-TH1-28_1.csv","Sample26_A12-TH1-29_1.csv","Sample27_A12-TH1-31_1.csv","Sample28_A12-Top33_1.csv"
0,497.230477081864,0.3700402,498.237937881,"C_28 H_30 O_3 N_6","C28H30N6O3","C_28 H_29 O_3 N_6",3,28,1.071,0.107,28,30,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.864928684598,0,497.230414836158,0.267695500367462,5,0.42,0.46,17,0,0,0,1,0,1,0,0,0,0,0,0,0,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3086,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.2,288,NA,509.6,125.5,769,NA
0,498.088447824705,0.066895,499.095690869,"C_33 H_13 O_3 N_3","C33H13N3O3","C_33 H_12 O_3 N_3",10,33,0.394,0.091,33,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.598606553124,0,498.088378422069,0.756583904476848,19,0.85,0.86,29,1,0,1,0,0,0,0,0,0,0,0,0,0,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2488,Inf,FALSE,NA,NA,NA,138.4,NA,188.2,268.6,157.9,253.7,211.8,208.7,NA,177.9,194.8,213.9,205.5,NA,138.9,211.3,176,224.7,NA,NA,NA,NA,159,371.6,325.5,183.4
0,498.095966379766,0.3436043,499.103414305,"C_14 H_21 O_15 N_5","C14H21N5O15","C_14 H_20 O_15 N_5",2,14,1.5,1.071,14,21,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.598606553124,0,498.095883135085,0.430658867690452,9,2.17,0,7,0,0,0,0,0,0,1,1,0,1,0,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2757,Inf,TRUE,"C_35 H_17 O_1 N_1 S_1",NA,NA,NA,NA,NA,129.1,NA,139.4,NA,135.6,NA,118.7,NA,NA,NA,NA,NA,NA,NA,NA,134.3,278.2,216.7,NA,247.7,NA,309.6,NA
0,498.095966379766,0.0485591,499.103218575,"C_24 H_22 O_9 N_1 P_1","C24H22NO9P","C_24 H_21 O_9 N_1 P_1",7,24,0.917,0.375,24,22,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.598606553124,0,498.095883135085,0.430658867690452,9,0.31,0.49,15,0,0,0,1,0,1,0,0,0,0,0,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1933,Inf,FALSE,NA,NA,NA,NA,NA,NA,129.1,NA,139.4,NA,135.6,NA,118.7,NA,NA,NA,NA,NA,NA,NA,NA,134.3,278.2,216.7,NA,247.7,NA,309.6,NA
0,498.095966379766,0.3149409,499.103085623,"C_35 H_17 O_1 N_1 S_1","C35H17NOS","C_35 H_16 O_1 N_1 S_1",2,35,0.486,0.029,35,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.598606553124,0,498.095883135085,0.430658867690452,9,0.78,0.78,28,1,0,1,0,0,0,0,0,0,0,0,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1821,Inf,TRUE,"C_35 H_17 O_1 N_1 S_1",NA,NA,NA,NA,NA,129.1,NA,139.4,NA,135.6,NA,118.7,NA,NA,NA,NA,NA,NA,NA,NA,134.3,278.2,216.7,NA,247.7,NA,309.6,NA
-1,498.096719186272,0.3985502,499.1037967,"C_33 H_14 O_3 N_2 C13_1","C34H14N2O3","C_33 H_13 O_3 N_2 C13_1",25,34,0.412,0.088,33,14,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.598606553124,0,498.096624555531,0.134154649557156,5,0.83,0.84,29,1,0,1,0,0,0,0,0,0,0,0,0,0,2.25,-502.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.5296043002878,NA,NA,NA,NA,2209,502.88,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.1,NA,295.8,NA,NA,359.4,NA,291.2,NA,NA,NA,NA,NA,NA,NA,213.3
-1,498.124896583136,0.1938665,499.13207625,"C_34 H_17 O_2 N_3","C34H17N3O2","C_34 H_16 O_2 N_3",11,34,0.5,0.059,34,17,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.598606553124,0,498.124828609395,0.782333507944666,24,0.79,0.8,28,1,0,1,0,0,0,0,0,0,0,0,0,0,5.99,750.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1642.6361078633,NA,NA,NA,NA,2505,750.46,FALSE,NA,NA,NA,379.9,NA,720.7,851.4,465.6,696.7,527,855.9,NA,511.4,587.7,1096.7,712.7,384.4,639.7,794.7,614.4,613.4,282.8,962.4,862.7,778.5,838.3,1121.4,1304.9,459.2
-1,498.132795273681,0.2211323,499.140182081,"C_34 H_18 O_2 N_2 C13_1","C35H18N2O2","C_34 H_17 O_2 N_2 C13_1",30,35,0.514,0.057,34,18,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.598606553124,0,498.1327283379,0.817936268656085,24,0.77,0.78,28,1,0,1,0,0,0,0,0,0,0,0,0,0,4.33,-496.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4086168910079,NA,NA,NA,NA,2204,496.24,FALSE,NA,NA,NA,157.4,NA,276.9,315.7,193,307,279.3,351.8,NA,252.2,331.4,1019.5,741.3,424.3,839.1,843.1,643.9,633.9,243.7,598,683,610.1,702.2,517.2,976.5,375.6
0,498.161308919333,0.2478521,499.168461631,"C_35 H_21 O_1 N_3","C35H21N3O","C_35 H_20 O_1 N_3",11,35,0.6,0.029,35,21,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.598606553124,4408.16,498.161243781632,0.658244818019177,25,0.74,0.75,27,1,0,1,0,0,0,0,0,0,0,0,0,0,6.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2490,Inf,FALSE,NA,NA,NA,509.8,285.9,915.6,996.8,532.8,665.6,663.1,1162.6,NA,608.5,578.4,1428.6,760.3,192.8,538,842.9,827,659.8,307.9,1101.3,980.8,950.5,1127,1527,1439.2,481.5
-1,498.169283917438,0.0142495,499.176567462,"C_35 H_22 O_1 N_2 C13_1","C36H22N2O","C_35 H_21 O_1 N_2 C13_1",25,36,0.611,0.028,35,22,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.598606553124,0,498.169219071018,0.772731524357333,23,0.73,0.73,27,1,0,1,0,0,0,0,0,0,0,0,0,0,4.42,-486.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.6595600047745,NA,NA,NA,NA,2200,486.56,FALSE,NA,NA,NA,158.7,NA,311.6,314.5,236.7,296.6,311.1,389.6,NA,219.3,297.8,812.3,707.5,NA,584.9,864.6,635.8,621.9,188.9,707,805.1,722.2,780,533.4,1158.7,410.5
0,499.072463444945,0.0667754,500.079706484,"C_33 H_12 O_4 N_2","C33H12N2O4","C_33 H_11 O_4 N_2",20,33,0.364,0.121,33,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.338993150307,0,499.072396042102,0.795033306000279,22,0.85,0.86,29,1,0,1,0,0,0,0,0,0,0,0,0,0,2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2217,Inf,FALSE,NA,NA,NA,NA,NA,159.9,197.4,NA,201.6,162.7,144.3,NA,166.5,220.1,586.2,281.5,283.5,423.8,408,355.5,366,231.9,262.8,133.7,174.1,261.7,280.5,418.4,261.1
0,499.086870040673,0.2052074,500.094249095,"C_28 H_22 O_5 P_2","C28H22O5P2","C_28 H_21 O_5 P_2",2,28,0.786,0.179,28,22,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.338993150307,0,499.08683164032,0.371498811123351,5,0.57,0.62,19,1,0,1,0,0,0,0,0,0,0,0,0,0,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1349,Inf,FALSE,NA,NA,NA,NA,NA,NA,132.5,NA,NA,NA,129.8,NA,NA,NA,150.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.2,182.1,NA,NA
0,499.0879654719,0.4669611,500.095475428,"C_24 H_20 O_12","C24H20O12","C_24 H_19 O_12",2,24,0.833,0.5,24,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.338993150307,0,499.087867423747,0.231473845433659,5,0.25,0.5,15,0,0,0,1,0,1,0,0,0,0,0,0,0,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.9,NA,208.2,NA,NA,209.2,NA,190.2,NA,NA,NA,NA,NA,NA,NA,129.3
0,499.101196050478,0.2180607,500.108363428,"C_21 H_25 O_12 P_1","C21H25O12P","C_21 H_24 O_12 P_1",10,21,1.19,0.571,21,25,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.338993150307,0,499.101122234943,0.696530211172574,22,0,0.21,10,0,0,0,1,1,0,0,0,0,0,0,0,0,3.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895,Inf,FALSE,NA,NA,NA,233.3,NA,241.4,298.1,250.4,214.5,149,342.4,NA,132.2,219.9,270.9,680.9,160.5,526.2,663.7,387.2,520.2,NA,712.8,748.6,659.2,701,NA,1185.5,397.6
0,499.101196050478,0.483907,500.108230476,"C_32 H_20 O_4 S_1","C32H20O4S","C_32 H_19 O_4 S_1",12,32,0.625,0.125,32,20,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.338993150307,0,499.101122234943,0.696530211172574,22,0.67,0.69,23,1,0,1,0,0,0,0,0,0,0,0,0,0,3.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655,Inf,FALSE,NA,NA,NA,233.3,NA,241.4,298.1,250.4,214.5,149,342.4,NA,132.2,219.9,270.9,680.9,160.5,526.2,663.7,387.2,520.2,NA,712.8,748.6,659.2,701,NA,1185.5,397.6
0,499.108933198537,0.2354753,500.116091865,"C_34 H_16 O_3 N_2","C34H16N2O3","C_34 H_15 O_3 N_2",25,34,0.471,0.088,34,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.338993150307,4656.16,499.108868826753,0.729999480466289,25,0.79,0.8,28,1,0,1,0,0,0,0,0,0,0,0,0,0,8.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2205,Inf,FALSE,NA,NA,NA,366,212,562.4,663.2,430.8,678.4,584.8,612.6,NA,611.4,710.8,2009.4,1279.8,1065.2,1602.2,1709.3,1375.9,1478.3,570.1,1172.5,1291.8,1014.7,1354.5,1112.7,1796.2,897.3
0,499.118866272844,0.3099018,500.125987714,"C_32 H_20 O_6","C32H20O6","C_32 H_19 O_6",6,32,0.625,0.188,32,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.338993150307,0,499.118813707035,0.195546796452945,6,0.65,0.69,23,1,0,1,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,Inf,FALSE,NA,NA,NA,NA,NA,NA,121.6,NA,NA,NA,NA,NA,NA,NA,NA,263.5,NA,NA,182.1,NA,NA,NA,157.1,NA,NA,NA,143.9,565,NA
-1,499.128207980763,0.1066251,500.135431085,"C_33 H_17 O_2 N_3 C13_1","C34H17N3O2","C_33 H_16 O_2 N_3 C13_1",11,34,0.5,0.059,33,17,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.338993150307,0,499.128149632694,0.332602609034064,5,0.79,0.8,28,1,0,1,0,0,0,0,0,0,0,0,0,0,3.52,750.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1642.6361078633,NA,NA,NA,NA,2505,750.46,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,NA,144.1,NA,326,NA,619.1,808.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,499.137380870107,0.082866,500.144615857,"C_33 H_24 O_3 S_1","C33H24O3S","C_33 H_23 O_3 S_1",16,33,0.727,0.091,33,24,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.338993150307,0,499.137314830318,0.796112769041446,24,0.62,0.64,22,1,0,1,0,0,0,0,0,0,0,0,0,0,7.85,811.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1414.99209240275,NA,NA,NA,NA,639,811.48,FALSE,NA,NA,NA,505.5,NA,563.4,599.3,529.4,345.3,318.3,774.6,NA,231.6,432.9,633.6,1444.2,437.2,856.6,1422,829.7,1045.4,195.4,1517.6,1761,1600.3,1725,1097.1,2726.8,878.6
-1,499.145325468323,0.2492319,500.152477246,"C_35 H_20 O_2 N_2","C35H20N2O2","C_35 H_19 O_2 N_2",28,35,0.571,0.057,35,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.338993150307,4192.16,499.145264388918,0.695404704377777,25,0.74,0.75,27,1,0,1,0,0,0,0,0,0,0,0,0,0,12.1,-504.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.5742821761893,NA,NA,NA,NA,2201,504.06,FALSE,NA,NA,NA,460.9,325.4,820.9,876,666,962.6,812.4,940.9,NA,698.5,922,2471.2,1981.2,1165.4,1911.4,2556,2066.3,1902.8,607.1,1912.2,1942.5,1780,2293.1,1720.7,3021.1,1275.1
0,499.154922578903,0.3480571,500.162373095,"C_33 H_24 O_5","C33H24O5","C_33 H_23 O_5",4,33,0.727,0.152,33,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.338993150307,0,499.154850978099,0.669885653456197,10,0.61,0.64,22,1,0,1,0,0,0,0,0,0,0,0,0,0,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.8,NA,NA,344.6,172.2,248.5,NA,259.4,344.4,335.2,315.2,NA,822.8,200
0,499.17370144525,0.3125129,500.18113419,"C_23 H_33 O_10 P_1","C23H33O10P","C_23 H_32 O_10 P_1",6,23,1.435,0.435,23,33,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.338993150307,0,499.173634789811,0.728265778094764,24,0,0.12,8,0,0,0,1,0,1,0,0,0,0,0,0,0,7.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,922,Inf,FALSE,NA,NA,NA,514.3,NA,541,598.9,460.7,270.1,301.2,814.1,NA,199.1,345.9,484.9,1303.2,379.6,810.6,1390.8,709.3,1086.1,174,2000.9,1795.9,1688.6,2029.5,1095.6,2943.2,886.3
0,499.17370144525,0.3213997,500.180817119,"C_26 H_24 O_5 N_6","C26H24N6O5","C_26 H_23 O_5 N_6",1,26,0.923,0.192,26,24,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.338993150307,0,499.173634789811,0.728265778094764,24,0.47,0.54,18,1,0,1,0,0,0,0,0,0,0,0,0,0,7.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3071,Inf,FALSE,NA,NA,NA,514.3,NA,541,598.9,460.7,270.1,301.2,814.1,NA,199.1,345.9,484.9,1303.2,379.6,810.6,1390.8,709.3,1086.1,174,2000.9,1795.9,1688.6,2029.5,1095.6,2943.2,886.3
0,499.17370144525,0.0467051,500.181001238,"C_34 H_28 O_2 S_1","C34H28O2S","C_34 H_27 O_2 S_1",14,34,0.824,0.059,34,28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.338993150307,0,499.173634789811,0.728265778094764,24,0.58,0.59,21,1,0,1,0,0,0,0,0,0,0,0,0,0,7.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640,Inf,FALSE,NA,NA,NA,514.3,NA,541,598.9,460.7,270.1,301.2,814.1,NA,199.1,345.9,484.9,1303.2,379.6,810.6,1390.8,709.3,1086.1,174,2000.9,1795.9,1688.6,2029.5,1095.6,2943.2,886.3
-1,499.181691594796,0.2107184,500.188862627,"C_36 H_24 O_1 N_2","C36H24N2O","C_36 H_23 O_1 N_2",26,36,0.667,0.028,36,24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.338993150307,0,499.181625055619,0.689398340022106,24,0.7,0.7,26,1,0,1,0,0,0,0,0,0,0,0,0,0,9.43,-519.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.194569259802,NA,NA,NA,NA,2190,519.95,FALSE,NA,NA,NA,327,NA,782.9,744,493,639.1,776.8,722.2,NA,497.9,582.4,2070.4,1245.3,573.4,996.6,1643.4,2051.9,1273.2,355,1735.3,1489.7,1668.9,1925.5,1176.2,2329.8,901.9
0,499.209726292927,0.3993787,500.2172025,"C_27 H_28 O_4 N_6","C27H28N6O4","C_27 H_27 O_4 N_6",9,27,1.037,0.148,27,28,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.338993150307,0,499.20967490785,0.394445525465236,12,0.41,0.47,17,0,0,0,1,0,1,0,0,0,0,0,0,0,4.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3038,Inf,FALSE,NA,NA,NA,NA,NA,222.2,280,197.5,NA,126.9,354.6,NA,NA,NA,NA,NA,NA,NA,NA,134.3,NA,NA,1002.5,839.8,696.8,1008.6,592.9,1527.8,NA
0,499.246193528658,0.2357225,500.253587881,"C_28 H_32 O_3 N_6","C28H32N6O3","C_28 H_31 O_3 N_6",1,28,1.143,0.107,28,32,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.338993150307,0,499.246106069549,0.115185530663907,3,0.37,0.41,16,0,0,0,1,0,1,0,0,0,0,0,0,0,2.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3102,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.5,NA,NA,264.1,NA,539,NA
0,499.258250654064,0.0177826,500.26551819,"C_22 H_44 O_10 S_1","C22H44O10S","C_22 H_43 O_10 S_1",3,22,2,0.455,22,44,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.338993150307,0,499.258170974306,0.418944340555963,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,34.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10534.1,1512.3,284.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,500.104205863362,0.2822246,501.111340869,"C_33 H_15 O_3 N_3","C33H15N3O3","C_33 H_14 O_3 N_3",11,33,0.455,0.091,33,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.086139348316,0,500.104138036908,0.763910363107777,23,0.81,0.82,28,1,0,1,0,0,0,0,0,0,0,0,0,0,2.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2485,Inf,FALSE,NA,NA,NA,196.7,NA,347.9,398.8,238.6,407.3,307.3,360.2,NA,242.1,294.5,371.1,297.4,NA,170.2,351.1,131.4,266.6,121.4,322.2,284,358.2,314.4,595,362.4,183
0,500.11185529105,0.1345349,501.119064305,"C_14 H_23 O_15 N_5","C14H23N5O15","C_14 H_22 O_15 N_5",1,14,1.643,1.071,14,23,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.086139348316,0,500.111759826952,0.322578836794703,6,2.33,0,6,0,0,0,0,0,0,1,1,0,1,0,0,0,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2772,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,121.8,NA,NA,NA,NA,130.2,272.3,NA,NA,NA,NA,NA,NA,NA,139.8,NA,NA,206.3,NA,308.3,NA
0,500.131239252842,0.3441803,501.138343202,"C_23 H_23 O_10 N_3","C23H23N3O10","C_23 H_22 O_10 N_3",4,23,1,0.435,23,23,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.086139348316,0,500.131168432145,0.663233696165063,14,0.1,0.4,14,0,0,0,1,0,1,0,0,0,0,0,0,0,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2439,Inf,FALSE,NA,NA,NA,156,NA,215.7,269.4,155.5,NA,189.3,230.8,NA,127.3,136.9,NA,NA,150.5,472.1,NA,NA,384.9,127,NA,NA,NA,399.3,NA,711.8,NA
0,500.132275193894,0.2576468,501.139680742,"C_24 H_19 O_6 N_7","C24H19N7O6","C_24 H_18 O_6 N_7",3,24,0.792,0.25,24,19,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.086139348316,0,500.132208944285,0.362843111660735,7,0.55,0.64,19,1,0,1,0,0,0,0,0,0,0,0,0,0,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3226,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.1,NA,NA,419.7,198.2,NA,NA,254.3,NA,311.7,NA,204.4,NA,234.7
-1,500.140587093197,0.2138431,501.147970692,"C_32 H_24 O_3 S_1 C13_1","C33H24O3S","C_32 H_23 O_3 S_1 C13_1",16,33,0.727,0.091,32,24,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.086139348316,0,500.140519876552,0.782398837135035,24,0.62,0.64,22,1,0,1,0,0,0,0,0,0,0,0,0,0,5.21,811.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1414.99209240275,NA,NA,NA,NA,639,811.48,FALSE,NA,NA,NA,389.9,NA,663.6,760,461.2,683.9,539.6,819,NA,468.8,518.3,820.1,552.7,178.8,342.8,654,533.8,511.7,273,745.8,752.8,731.7,794.6,1266.4,1163.5,392
0,500.140587093197,0.2739212,501.14772625,"C_34 H_19 O_2 N_3","C34H19N3O2","C_34 H_18 O_2 N_3",14,34,0.559,0.059,34,19,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.086139348316,0,500.140519876552,0.782398837135035,24,0.76,0.77,27,1,0,1,0,0,0,0,0,0,0,0,0,0,5.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2473,Inf,FALSE,NA,NA,NA,389.9,NA,663.6,760,461.2,683.9,539.6,819,NA,468.8,518.3,820.1,552.7,178.8,342.8,654,533.8,511.7,273,745.8,752.8,731.7,794.6,1266.4,1163.5,392
